<connection object at 0x7f60291a3240; dsn: 'user=lamisplus_etl password=xxx dbname=lamisplus_ods_dwh host=localhost port=5432', closed: 0>
[2025-05-18 04:46:07,965: INFO: familypartnerindex: Successfully executed familypartnerindex_joined for iWJPpf18IyU]
[2025-05-18 04:46:07,965: INFO: familypartnerindex: Successfully executed familypartnerindex_joined for JqquBCRr5Ie]
[2025-05-18 04:46:07,994: INFO: familypartnerindex: Successfully executed familypartnerindex_joined for wSzsuzrAmU1]
[2025-05-18 04:46:07,994: INFO: familypartnerindex: Successfully executed familypartnerindex_joined for KTsdxBrj1K8]
[2025-05-18 04:46:07,995: INFO: familypartnerindex: Successfully executed familypartnerindex_joined for IvofjQjgSeE]
[2025-05-18 04:46:07,995: INFO: familypartnerindex: Successfully executed familypartnerindex_joined for kwnTWvSacEg]
[2025-05-18 04:46:07,996: INFO: familypartnerindex: Successfully executed familypartnerindex_joined for apo2hT9i94X]
[2025-05-18 04:46:08,005: INFO: familypartnerindex: Successfully executed familypartnerindex_joined for qaVq74gMDhs]
[2025-05-18 04:46:08,058: INFO: familypartnerindex: Successfully executed familypartnerindex_joined for S5HvxHdK2Vt]
[2025-05-18 04:46:08,059: INFO: familypartnerindex: Batch of 25 procedures executed successfully for datim_ids: ['w4gxim2NiVj', 'eJDSKTK7sO8', 'sBzJ4tnvCMD', 'RWQP4pGxyYS', 'RRPYgMWYw4h', 'apo2hT9i94X', 'KGNkYub5Oxq', 'dlzwTad81iz', 'qaVq74gMDhs', 'YFOBz4PMuNV', 'DVlcYRf680L', 'KTsdxBrj1K8', 'C8zbhPQNbPk', 'kwnTWvSacEg', 'sP8QEwb0SXo', 'IvofjQjgSeE', 'wC0drfSNmV4', 'zZXDNWVezMV', 'wRBooaCoKz6', 'RFVNndb3OKN', 'JqquBCRr5Ie', 'wSzsuzrAmU1', 'M0b885TVP1Q', 'iWJPpf18IyU', 'S5HvxHdK2Vt']]
[2025-05-18 04:46:08,366: INFO: familypartnerindex: Successfully executed familypartnerindex_joined for x7TBWFDy1GZ]
[2025-05-18 04:46:08,366: INFO: familypartnerindex: Successfully executed familypartnerindex_joined for q1D4GdFPtqJ]
[2025-05-18 04:46:08,402: INFO: familypartnerindex: Successfully executed familypartnerindex_joined for RoxOslFYbmA]
